VID,FrameID,Color,Texture,Edge
6,0,-1.16797,3.044,22.24166667
6,0,-1.45483,3.044,22.58531901
6,0,-3.08946,3.049,23.29199219
6,0,-1.30083,3.046,22.74469401
6,0,-1.33096,3.047,22.86422526
6,0,-1.22615,3.047,23.09941406
6,0,-2.65037,3.049,22.59583333
6,0,-1.48702,3.048,23.321875
6,0,-1.56637,3.048,23.25159505
6,0,-1.17149,3.047,23.23942057
6,0,-0.65995,3.05,22.83323568
6,0,-1.30906,3.046,22.44254557
6,0,-1.6294,3.045,22.56927083
6,0,-1.61267,3.043,22.51503906
6,0,-1.64551,3.044,22.55820313
6,0,-1.67353,3.045,22.24886068
6,0,-1.8461,3.042,22.11383464
6,0,-1.82428,3.042,22.11328125
6,0,-1.87565,3.042,21.99707031
6,0,-1.86091,3.044,22.14150391
6,0,-1.52813,3.042,22.37779948
6,0,-1.51422,3.041,22.31803385
6,0,-1.49251,3.042,22.4226237
6,0,-2.06479,3.045,22.53330078
6,0,-1.14917,3.043,22.78011068
6,0,-1.26606,3.042,22.8514974
6,0,-0.94307,3.042,22.98818359
6,0,-2.31469,3.044,23.09111328
6,0,-1.11692,3.042,22.72089844
6,0,-1.2709,3.041,22.91292318
6,0,-1.35576,3.039,22.88138021
6,0,-2.8148,3.045,22.19130859
6,0,-1.91238,3.047,22.91513672
6,0,-1.91922,3.044,22.81165365
6,0,-1.94083,3.045,22.61132813
6,0,-2.8661,3.049,22.73473307
6,0,-1.46469,3.046,22.82880859
6,0,-1.64006,3.047,22.39882813
6,0,-1.71323,3.048,22.26158854
6,0,-1.437,3.051,22.77845052
6,0,-0.92638,3.045,22.37503255
6,0,-1.16273,3.045,22.00869141
6,0,-1.15458,3.044,21.96552734
6,0,-1.14983,3.044,22.02529297
6,0,-1.20036,3.046,22.33574219
6,0,-1.44936,3.046,22.45029297
6,0,-1.44477,3.045,22.52942708
6,0,-1.4814,3.046,22.50452474
6,0,-1.54346,3.047,22.34736328
6,0,-1.28353,3.043,22.2023763
6,0,-1.26111,3.043,22.16917318
6,0,-1.34191,3.044,22.16585286
6,0,-1.97258,3.046,23.03688151
6,0,-1.21467,3.042,22.37724609
6,0,-1.27358,3.041,22.49677734
6,0,-1.35902,3.043,22.54049479
6,0,-3.42725,3.051,22.82216797
6,0,-2.1112,3.048,22.4414388
6,0,-2.15079,3.047,22.36396484
6,0,-2.13246,3.048,22.51005859
6,0,-3.37955,3.052,23.76292318
6,0,-1.80721,3.048,22.83710938
6,0,-1.90618,3.046,22.59029948
6,0,-2.00418,3.047,23.07008464
6,0,-3.69065,3.051,22.34072266
6,0,-2.89967,3.051,22.75963542
6,0,-2.80834,3.049,22.80113932
6,0,-2.84925,3.05,22.79339193
6,0,-3.39818,3.054,23.0296875
6,0,-3.26251,3.039,22.10553385
6,0,-3.23888,3.039,22.07454427
6,0,-3.21452,3.039,22.16529948
6,0,-3.22498,3.04,22.1453776
6,0,-3.18353,3.041,22.14095052
6,0,-3.56315,3.039,22.07233073
6,0,-3.56911,3.039,21.97991536
6,0,-3.59855,3.039,21.97050781
6,0,-3.45281,3.041,22.49179688
6,0,-3.28791,3.038,22.7375
6,0,-3.22529,3.038,22.7186849
6,0,-3.21781,3.038,22.71647135
6,0,-3.70096,3.041,22.56761068
6,0,-2.83768,3.041,21.4663737
6,0,-2.83306,3.041,21.55878906
6,0,-2.81669,3.042,21.40328776
6,0,-3.56892,3.045,22.24886068
6,0,-2.29699,3.04,22.17692057
6,0,-2.23292,3.039,21.97714844
6,0,-2.23609,3.042,22.00371094
6,0,-3.49554,3.047,21.7203776
6,0,-2.21059,3.048,22.45638021
6,0,-2.37224,3.048,22.98929036
6,0,-2.23121,3.046,22.95055339
6,0,-3.35133,3.05,22.4226237
6,0,-2.44094,3.048,22.60800781
6,0,-2.27878,3.048,22.68658854
6,0,-2.69339,3.049,22.47630208
6,0,-3.69363,3.05,22.69378255
6,0,-3.44805,3.054,21.80061849
6,0,-3.54055,3.052,22.15589193
6,0,-3.5091,3.052,22.13707682
6,0,-3.53821,3.052,22.11051432
6,0,-3.55012,3.053,22.13652344
6,0,-3.4199,3.051,21.90963542
6,0,-3.41404,3.051,21.9179362
6,0,-3.43697,3.052,21.93232422
6,0,-3.28398,3.052,22.05406901
6,0,-3.04855,3.049,21.35901693
6,0,-3.03737,3.048,21.37063802
6,0,-3.01659,3.048,21.37617188
6,0,-3.57001,3.049,21.64345703
6,0,-2.36938,3.048,22.36894531
6,0,-2.38996,3.045,22.51116536
6,0,-2.31872,3.049,22.37447917
6,0,-3.59234,3.051,22.21455078
6,0,-2.22478,3.05,22.6008138
6,0,-2.18808,3.046,22.57480469
6,0,-2.60358,3.047,22.54713542
6,0,-3.41809,3.052,22.82659505
6,0,-2.55313,3.05,23.34013672
6,0,-2.53361,3.05,23.04020182
6,0,-2.76199,3.051,22.87529297
6,0,-3.47494,3.053,23.00810547
6,0,-1.9944,3.051,23.98427734
6,0,-1.95227,3.052,24.02301432
6,0,-2.10018,3.054,23.9632487
6,0,-2.15283,3.058,23.43310547
6,0,-3.49477,3.049,22.50452474
6,0,-3.45669,3.047,22.16031901
6,0,-3.46422,3.046,22.2101237
6,0,-3.48701,3.046,22.11826172
6,0,-3.5299,3.047,22.07620443
6,0,-3.47871,3.045,21.9594401
6,0,-3.49365,3.046,21.92457682
6,0,-3.50207,3.045,21.9710612
6,0,-3.49897,3.046,21.91572266
6,0,-3.47164,3.045,21.66669922
6,0,-3.47258,3.044,21.59641927
6,0,-3.45905,3.046,21.59973958
6,0,-3.47712,3.048,21.88307292
6,0,-2.48633,3.046,21.5648763
6,0,-2.46935,3.046,21.50953776
6,0,-2.45344,3.047,21.6030599
6,0,-3.79772,3.05,22.51116536
6,0,-2.26709,3.045,22.36119792
6,0,-2.21972,3.045,22.1608724
6,0,-2.24496,3.045,22.01865234
6,0,-2.91958,3.051,22.9007487
6,0,-1.80237,3.047,22.61686198
6,0,-1.89084,3.046,22.52998047
6,0,-1.91299,3.049,22.78564453
6,0,-3.05358,3.053,22.77623698
6,0,-1.98184,3.05,22.78011068
6,0,-1.69398,3.051,23.11933594
6,0,-1.81678,3.054,22.59860026
6,0,-3.15055,3.058,22.82548828
6,0,-1.16819,3.054,22.02695313
6,0,-1.28184,3.052,22.29811198
6,0,-1.23351,3.05,22.27154948
6,0,-1.25432,3.05,22.33740234
6,0,-1.12092,3.05,22.28759766
6,0,-1.29012,3.048,21.95999349
6,0,-1.26373,3.047,21.95556641
6,0,-1.28615,3.046,21.95169271
6,0,-1.2108,3.049,21.728125
6,0,-0.88725,3.047,21.23837891
6,0,-0.89557,3.047,21.18746745
6,0,-0.89842,3.047,21.20240885
6,0,-1.3112,3.047,21.52115885
6,0,-0.35307,3.044,22.68492839
6,0,-0.31723,3.043,22.64176432
6,0,-0.47336,3.044,22.54104818
6,0,-2.50396,3.048,22.64453125
6,0,-1.61216,3.046,21.61523438
6,0,-1.10515,3.046,21.91184896
6,0,-1.24183,3.048,21.98544922
6,0,-2.79127,3.052,22.59915365
6,0,-1.70641,3.051,22.89355469
6,0,-1.83435,3.051,22.44365234
6,0,-1.6989,3.051,23.02249349
6,0,-2.76087,3.051,22.85537109
6,0,-1.97434,3.05,22.97711589
6,0,-1.93379,3.05,23.05016276
6,0,-2.28691,3.051,22.68935547
6,0,-1.78702,3.054,21.96220703
6,0,-3.04736,3.053,22.46634115
6,0,-2.48163,3.052,22.72643229
6,0,-2.46295,3.051,22.65283203
6,0,-2.46823,3.052,22.82714844
6,0,-2.83201,3.053,22.60413411
6,0,-3.01192,3.05,22.86311849
6,0,-3.04882,3.048,22.90683594
6,0,-3.06628,3.049,22.79781901
6,0,-3.172,3.054,22.77070313
6,0,-2.80736,3.049,22.58310547
6,0,-2.8065,3.047,22.54049479
6,0,-2.80797,3.048,22.54270833
6,0,-3.23148,3.05,22.71813151
6,0,-2.05791,3.047,22.58919271
6,0,-2.04381,3.048,22.57923177
6,0,-2.04638,3.05,22.58808594
6,0,-3.17712,3.05,23.09222005
6,0,-2.15741,3.047,22.81940104
6,0,-2.1262,3.046,22.82438151
6,0,-2.17552,3.046,22.6235026
6,0,-3.10507,3.052,23.1625
6,0,-2.8374,3.045,23.18020833
6,0,-2.47738,3.046,23.43531901
6,0,-2.61346,3.045,23.33792318
6,0,-4.04182,3.047,23.67548828
6,0,-2.39269,3.046,23.88632813
6,0,-2.40716,3.045,23.74244792
6,0,-2.32066,3.047,24.11819661
6,0,-3.53924,3.049,23.52994792
6,0,-3.46539,3.045,22.09059245
6,0,-3.33656,3.042,22.19573568
6,0,-3.36633,3.041,22.14482422
6,0,-3.33123,3.041,22.19905599
6,0,-3.20789,3.043,22.02363281
6,0,-3.0193,3.041,21.73476563
6,0,-2.9858,3.041,21.81223958
6,0,-2.95803,3.041,21.7585612
6,0,-2.54968,3.043,21.62630208
6,0,-2.77502,3.039,21.50677083
6,0,-2.80748,3.039,21.43317057
6,0,-2.79828,3.041,21.68772786
6,0,-2.89854,3.041,21.60748698
6,0,-2.53218,3.039,22.28704427
6,0,-2.51073,3.038,22.26822917
6,0,-2.57886,3.038,22.30751953
6,0,-3.4302,3.042,21.72701823
6,0,-1.90876,3.04,21.82828776
6,0,-2.00909,3.04,22.12877604
6,0,-2.07745,3.041,21.92070313
6,0,-3.33059,3.042,22.21123047
6,0,-2.00912,3.041,22.24332682
6,0,-1.99903,3.041,22.2250651
6,0,-2.35234,3.042,22.51337891
6,0,-3.42252,3.041,23.19736328
6,0,-2.15933,3.043,23.39934896
6,0,-1.50609,3.044,23.03024089
6,0,-1.54233,3.044,23.00589193
6,0,-2.98962,3.044,22.38499349
6,0,-2.15038,3.044,23.0828125
6,0,-1.87816,3.043,22.7031901
7,0,-21.37017,3.36,19.71176147
7,0,-21.1641,3.362,20.06817627
7,0,-21.16141,3.362,20.0546875
7,0,-21.16667,3.361,20.0552063
7,0,-21.38022,3.346,20.28555298
7,0,-21.1266,3.349,20.14962769
7,0,-21.1414,3.349,20.35195923
7,0,-21.12412,3.35,20.49255371
7,0,-21.34913,3.354,20.74884033
7,0,-21.24048,3.376,20.39294434
7,0,-21.23485,3.377,20.53665161
7,0,-21.22927,3.354,20.53924561
7,0,-21.38286,3.357,20.74468994
7,0,-21.29305,3.356,20.82977295
7,0,-21.28634,3.355,20.90811157
7,0,-21.28882,3.355,20.92471313
7,0,-21.38863,3.357,20.86038208
7,0,-21.34391,3.355,20.72341919
7,0,-21.35789,3.356,20.83963013
7,0,-21.36117,3.355,20.8074646
7,0,-21.44111,3.361,21.20123291
7,0,-21.37937,3.358,21.16751099
7,0,-21.39536,3.358,21.21939087
7,0,-21.37652,3.359,21.31277466
7,0,-21.41809,3.362,21.5140686
7,0,-21.37741,3.359,21.39630127
7,0,-21.40726,3.359,21.45700073
7,0,-21.39858,3.359,21.41653442
7,0,-21.45759,3.361,21.30239868
7,0,-21.31004,3.383,20.94857788
7,0,-21.57163,3.361,20.97555542
7,0,-21.6127,3.362,21.0725708
7,0,-21.59278,3.363,21.18099976
7,0,-21.46491,3.365,20.93093872
7,0,-21.6147,3.387,21.01239014
7,0,-21.56889,3.387,21.17114258
7,0,-21.56587,3.39,21.43832397
7,0,-21.46506,3.39,21.14416504
7,0,-21.61037,3.368,21.39111328
7,0,-21.62415,3.367,20.84429932
7,0,-21.62018,3.367,21.14831543
7,0,-21.47319,3.393,21.1156311
7,0,-21.49769,3.391,21.36309814
7,0,-21.49762,3.391,21.40823364
7,0,-21.55217,3.392,21.44506836
7,0,-21.53691,3.394,21.04351807
7,0,-21.46671,3.392,21.3833313
7,0,-21.41074,3.392,21.43261719
7,0,-21.43572,3.392,21.49954224
7,0,-21.53854,3.392,21.51251221
7,0,-21.48089,3.368,21.65155029
7,0,-21.47587,3.366,21.55453491
7,0,-21.47927,3.367,21.46374512
7,0,-21.5146,3.39,21.12289429
7,0,-21.49502,3.392,21.16802979
7,0,-21.51163,3.392,21.04818726
7,0,-21.54307,3.367,21.37451172
7,0,-21.55353,3.394,21.04248047
7,0,-21.52378,3.403,21.39785767
7,0,-21.56817,3.368,21.50265503
7,0,-21.56695,3.392,21.18411255
7,0,-21.54657,3.391,21.34286499
7,0,-21.56895,3.391,21.26348877
7,0,-21.57248,3.389,21.37191772
7,0,-21.58252,3.367,21.24273682
7,0,-21.52653,3.388,21.50524902
7,0,-21.51188,3.391,21.27749634
7,0,-21.45674,3.367,21.27334595
7,0,-21.46573,3.391,21.25570679
7,0,-21.5101,3.391,21.2940979
7,0,-21.53861,3.391,21.47412109
7,0,-21.53781,3.389,21.22198486
7,0,-21.54871,3.365,21.28527832
7,0,-21.54249,3.365,21.29824829
7,0,-21.55251,3.365,21.26193237
7,0,-21.55566,3.39,21.36621094
7,0,-21.53568,3.365,21.05441284
7,0,-21.53423,3.366,21.45336914
7,0,-21.57364,3.389,21.32366943
7,0,-21.57851,3.389,21.5166626
7,0,-21.51104,3.367,21.45025635
7,0,-21.53449,3.367,21.44921875
7,0,-21.51468,3.369,21.5602417
7,0,-21.59049,3.371,21.54519653
7,0,-21.56809,3.371,21.68579102
7,0,-21.53083,3.372,21.54208374
7,0,-21.57529,3.372,21.41186523
7,0,-21.58251,3.374,21.5617981
7,0,-21.55948,3.37,21.56439209
7,0,-21.55006,3.37,21.66711426
7,0,-21.54024,3.369,21.3807373
7,0,-21.60189,3.37,21.61938477
7,0,-21.53493,3.368,21.57113647
7,0,-21.52556,3.367,21.52444458
7,0,-21.52203,3.368,21.43936157
7,0,-21.62895,3.367,21.40512085
7,0,-21.5962,3.391,21.32470703
7,0,-21.61234,3.368,21.37399292
7,0,-21.52297,3.368,21.42950439
7,0,-21.55369,3.368,21.24429321
7,0,-21.54662,3.365,21.13897705
7,0,-21.5224,3.364,21.07983398
7,0,-21.5547,3.363,21.04299927
7,0,-21.61714,3.365,21.04507446
7,0,-21.62748,3.361,21.31381226
7,0,-21.68392,3.388,21.53326416
7,0,-21.71734,3.362,21.39837646
7,0,-21.77567,3.364,21.3366394
7,0,-21.78489,3.362,21.57580566
7,0,-21.81227,3.363,21.47412109
7,0,-21.80263,3.364,21.35998535
7,0,-21.75744,3.366,21.13067627
7,0,-21.81587,3.391,21.34701538
7,0,-21.80095,3.365,21.4289856
7,0,-21.79134,3.367,21.53222656
7,0,-21.85919,3.365,21.3807373
7,0,-21.98233,3.364,21.51873779
7,0,-21.91826,3.364,21.29721069
7,0,-21.91518,3.364,21.24481201
7,0,-21.91116,3.363,21.22821045
7,0,-21.96051,3.365,21.17633057
7,0,-21.8705,3.357,21.25363159
7,0,-21.86089,3.359,21.26141357
7,0,-21.83351,3.358,21.20330811
7,0,-21.88721,3.369,21.45336914
7,0,-21.78129,3.368,21.44299316
7,0,-21.75291,3.369,21.3397522
7,0,-21.73188,3.37,21.40460205
7,0,-21.77237,3.373,21.26400757
7,0,-21.76589,3.361,21.58981323
7,0,-21.75209,3.361,21.13378906
7,0,-21.77993,3.373,21.40667725
7,0,-21.83098,3.377,21.43728638
7,0,-21.82939,3.372,21.47775269
7,0,-21.75608,3.376,21.44506836
7,0,-21.753,3.375,21.41134644
7,0,-21.76837,3.364,21.63287354
7,0,-21.78594,3.365,21.63806152
7,0,-21.79681,3.365,21.75219727
7,0,-21.79814,3.366,21.57839966
7,0,-21.76769,3.376,21.42120361
7,0,-21.8048,3.377,21.61782837
7,0,-21.77316,3.401,21.21264648
7,0,-21.78227,3.399,21.6484375
7,0,-21.75405,3.393,21.65570068
7,0,-21.83438,3.399,21.62664795
7,0,-21.75936,3.397,21.5597229
7,0,-21.75448,3.397,21.71951294
7,0,-21.75769,3.397,21.50524902
7,0,-21.86003,3.4,21.6022644
7,0,-21.77475,3.411,21.66452026
7,0,-21.77879,3.4,21.73248291
7,0,-21.78579,3.41,21.46737671
7,0,-21.90827,3.414,21.9135437
7,0,-21.78567,3.401,21.70965576
7,0,-21.77623,3.4,21.84869385
7,0,-21.76559,3.4,21.84817505
7,0,-21.81441,3.415,22.06607056
7,0,-21.7069,3.412,21.63494873
7,0,-21.69666,3.402,21.72210693
7,0,-21.70331,3.412,21.6043396
7,0,-21.77253,3.414,21.48449707
7,0,-21.75802,3.413,21.66815186
7,0,-21.75385,3.413,21.49642944
7,0,-21.75847,3.401,21.59240723
7,0,-21.81538,3.403,21.6914978
7,0,-21.80886,3.394,21.96075439
7,0,-21.79985,3.406,21.70343018
7,0,-21.78182,3.395,21.35842896
7,0,-21.716,3.399,21.91665649
7,0,-21.78582,3.407,21.67904663
7,0,-21.8059,3.407,21.54882813
7,0,-21.81565,3.408,21.74908447
7,0,-21.81471,3.399,21.72781372
7,0,-21.84203,3.397,21.4720459
7,0,-21.77181,3.396,21.70654297
7,0,-21.75324,3.396,21.78488159
7,0,-21.77869,3.395,21.62820435
7,0,-21.88595,3.405,21.31951904
7,0,-21.82336,3.405,21.70654297
7,0,-21.82506,3.406,21.74130249
7,0,-21.83199,3.406,21.63650513
7,0,-21.88546,3.408,21.72833252
7,0,-21.85617,3.397,21.75271606
7,0,-21.87759,3.407,21.69564819
7,0,-21.92969,3.408,21.6479187
7,0,-21.8613,3.407,21.80822754
7,0,-21.84861,3.408,21.61160278
7,0,-21.87396,3.399,21.42172241
7,0,-21.95204,3.4,21.57217407
7,0,-21.91052,3.419,21.80770874
7,0,-22.00683,3.402,22.0473938
7,0,-22.00956,3.401,21.91717529
7,0,-21.98392,3.401,21.81185913
7,0,-21.96612,3.408,21.63806152
7,0,-21.9895,3.4,21.65621948
7,0,-22.005,3.398,21.66036987
7,0,-22.016,3.4,21.92599487
7,0,-21.96023,3.408,21.8237915
7,0,-22.00344,3.407,21.83157349
7,0,-22.01123,3.407,21.65570068
7,0,-22.05187,3.408,21.69824219
7,0,-21.99181,3.411,21.75219727
7,0,-22.09602,3.408,21.33145142
7,0,-21.98879,3.405,21.56335449
7,0,-21.99705,3.405,21.70654297
7,0,-22.00287,3.405,21.35946655
7,0,-22.13604,3.398,21.79421997
7,0,-22.01624,3.405,21.8269043
7,0,-22.01835,3.406,21.81185913
7,0,-21.9996,3.406,21.93896484
7,0,-22.03322,3.407,21.57528687
7,0,-22.02181,3.407,21.88345337
7,0,-22.06915,3.408,21.84246826
7,0,-22.05547,3.407,21.8253479
7,0,-22.00778,3.416,22.01678467
7,0,-21.98798,3.405,21.8699646
7,0,-21.99254,3.405,21.71743774
7,0,-22.01075,3.405,21.74908447
7,0,-22.09215,3.41,21.92703247
7,0,-22.04052,3.408,21.71224976
7,0,-22.04935,3.407,21.74545288
7,0,-22.07032,3.408,21.63494873
7,0,-22.10289,3.409,21.6053772
7,0,-22.05001,3.406,21.39422607
7,0,-22.04811,3.407,21.74856567
7,0,-22.04362,3.407,21.69512939
7,0,-22.04771,3.409,21.76309204
7,0,-22.08511,3.405,21.75842285
7,0,-22.10106,3.407,21.58099365
7,0,-22.10208,3.405,21.79162598
7,0,-22.16395,3.407,21.73403931
7,0,-22.13367,3.406,21.8710022
7,0,-22.0269,3.404,21.85751343
7,0,-22.02757,3.403,21.9151001
7,0,-22.01229,3.404,22.11483765
7,0,-22.0726,3.404,21.97164917
7,0,-22.02388,3.402,21.74234009
7,0,-22.0301,3.401,21.72106934
7,0,-22.02166,3.403,21.66711426
7,0,-22.16013,3.402,21.64117432
7,0,-22.18086,3.4,21.69512939
7,0,-22.18548,3.4,21.7355957
7,0,-22.14005,3.399,21.69927979
7,0,-22.12512,3.401,21.63079834
7,0,-22.13025,3.401,21.7833252
7,0,-22.11419,3.4,21.80407715
7,0,-22.11625,3.4,22.19940186
7,0,-22.10592,3.402,21.868927
7,0,-22.14944,3.391,21.75686646
7,0,-22.14607,3.389,21.92080688
7,0,-22.12793,3.392,21.72055054
7,0,-22.17967,3.394,21.65466309
7,0,-22.15625,3.393,21.84869385
7,0,-22.17249,3.394,21.95504761
7,0,-22.11308,3.4,21.86425781
7,0,-22.1235,3.394,22.07073975
7,0,-22.18263,3.391,21.93325806
7,0,-22.23444,3.392,21.79785156
7,0,-22.2528,3.393,22.0479126
7,0,-22.27403,3.4,21.99758911
7,0,-22.26263,3.389,21.57165527
7,0,-22.1565,3.388,21.69616699
7,0,-22.17369,3.389,21.5612793
7,0,-22.16199,3.389,21.59915161
7,0,-22.2079,3.391,21.5161438
7,0,-22.17002,3.389,21.79214478
7,0,-22.18484,3.39,21.67282104
7,0,-22.2159,3.397,21.55609131
7,0,-22.35488,3.392,21.74960327
7,0,-22.2188,3.39,21.45648193
7,0,-22.21593,3.391,21.39733887
7,0,-22.22365,3.39,21.50991821
7,0,-22.29247,3.393,21.4725647
7,0,-22.30753,3.393,21.43780518
7,0,-22.34409,3.392,21.56750488
7,0,-22.39187,3.393,21.43002319
7,0,-22.46231,3.394,21.42950439
7,0,-22.48611,3.392,21.53689575
7,0,-22.46796,3.393,21.28787231
7,0,-22.50705,3.393,21.40200806
7,0,-22.54431,3.394,21.85699463
7,0,-22.48458,3.393,21.52029419
7,0,-22.48369,3.403,21.6940918
7,0,-22.48827,3.394,21.81860352
7,0,-22.50419,3.395,21.66036987
7,0,-22.54824,3.403,21.39474487
7,0,-22.56251,3.404,21.29150391
7,0,-22.59195,3.403,21.63442993
7,0,-22.57007,3.396,21.51925659
7,0,-22.6304,3.392,21.63806152
7,0,-22.54295,3.401,21.68682861
7,0,-22.53807,3.391,21.6914978
7,0,-22.54255,3.392,21.83728027
7,0,-22.63168,3.404,21.28475952
7,0,-22.52246,3.4,21.36672974
7,0,-22.49637,3.39,21.37866211
7,0,-22.4777,3.401,21.40927124
7,0,-22.54952,3.404,21.71121216
7,0,-22.13243,3.398,21.2935791
7,0,-22.12129,3.397,21.49435425
7,0,-22.09226,3.397,21.39630127
7,0,-22.13293,3.402,21.47671509
7,0,-21.96259,3.4,21.337677
7,0,-21.89401,3.4,21.53326416
7,0,-21.84161,3.4,21.21160889
7,0,-21.86847,3.404,20.90396118
7,0,-21.61075,3.402,21.24169922
7,0,-21.55725,3.402,20.91174316
7,0,-21.48003,3.402,20.88113403
7,0,-21.54063,3.408,20.88735962
7,0,-21.41283,3.412,21.21368408
7,0,-21.29619,3.412,20.92678833
7,0,-21.18989,3.414,20.61291504
7,0,-21.07796,3.373,20.84793091
7,0,-20.8196,3.361,20.62380981
7,0,-20.69649,3.36,20.39035034
7,0,-20.54344,3.405,20.8074646
7,0,-20.33072,3.412,20.47802734
7,0,-20.0917,3.393,20.88165283
7,0,-19.81437,3.41,20.52108765
7,0,-19.63103,3.396,20.61135864
7,0,-19.52763,3.415,20.80175781
7,0,-19.48791,3.419,20.55273438
7,0,-19.11501,3.42,20.56518555
7,0,-19.00846,3.42,20.84326172
7,0,-18.94765,3.421,20.86297607
7,0,-18.95646,3.426,20.81732178
7,0,-18.68687,3.423,21.38644409
7,0,-18.59374,3.425,21.60797119
7,0,-18.49468,3.425,21.44766235
7,0,-18.44186,3.418,21.18930054
7,0,-18.19902,3.426,20.73483276
7,0,-18.12115,3.425,20.59268188
7,0,-18.11905,3.424,20.64923096
7,0,-18.18611,3.415,20.79293823
7,0,-18.08465,3.414,20.26220703
7,0,-17.95257,3.412,20.61032104
7,0,-17.77945,3.416,20.41992188
7,0,-17.83195,3.428,20.71044922
7,0,-17.75595,3.428,20.74832153
7,0,-17.80051,3.427,20.43600464
7,0,-17.85041,3.422,20.73587036
7,0,-17.91263,3.431,20.67828369
7,0,-18.02111,3.417,20.79968262
7,0,-18.13764,3.415,20.74624634
7,0,-18.18865,3.425,20.89202881
7,0,-18.28819,3.425,20.56259155
7,0,-18.20588,3.409,20.49307251
7,0,-17.99619,3.409,20.67932129
7,0,-17.90712,3.412,20.75402832
7,0,-17.89564,3.414,20.8951416
7,0,-17.98894,3.416,21.1156311
7,0,-17.8048,3.413,20.95999146
7,0,-17.83343,3.412,20.81057739
7,0,-17.8212,3.413,20.86349487
7,0,-17.75889,3.415,20.89358521
7,0,-17.45225,3.414,20.96051025
7,0,-17.26663,3.412,21.04248047
7,0,-17.03797,3.414,20.92990112
7,0,-16.98069,3.418,21.35842896
7,0,-16.68384,3.416,21.22457886
7,0,-16.53469,3.414,21.1187439
7,0,-16.45294,3.415,21.2951355
7,0,-16.63476,3.414,21.1612854
7,0,-16.69902,3.411,21.10733032
7,0,-16.81103,3.411,21.26660156
7,0,-16.9492,3.41,21.29876709
7,0,-17.32296,3.408,21.49279785
7,0,-17.52344,3.408,21.26556396
7,0,-17.80031,3.405,21.05337524
7,0,-18.07034,3.407,21.36569214
7,0,-18.26791,3.413,21.34857178
7,0,-18.43297,3.415,21.2059021
7,0,-18.48597,3.412,21.19189453
7,0,-18.46072,3.407,21.00720215
7,0,-18.58899,3.405,20.99890137
7,0,-18.64717,3.403,21.18722534
7,0,-18.62946,3.406,21.01861572
7,0,-18.72254,3.41,21.05545044
7,0,-18.75987,3.41,20.81784058
7,0,-18.90393,3.408,20.96881104
7,0,-18.82981,3.408,20.96673584
7,0,-18.82804,3.408,21.06738281
7,0,-18.87671,3.408,20.88787842
7,0,-19.1043,3.408,20.62225342
7,0,-19.12865,3.408,20.57556152
7,0,-19.20017,3.406,20.52368164
7,0,-19.24055,3.405,20.54858398
7,0,-19.50213,3.379,20.59320068
7,0,-19.49132,3.402,20.73535156
7,0,-19.479,3.401,20.92938232
7,0,-19.53663,3.401,20.65234375
7,0,-19.59384,3.413,20.88995361
7,0,-19.55398,3.424,20.87750244
7,0,-19.61426,3.41,21.0730896
7,0,-19.71189,3.411,21.12496948
7,0,-19.76083,3.414,20.82043457
7,0,-19.99635,3.403,20.88217163
7,0,-20.07091,3.404,21.14001465
7,0,-20.15774,3.413,21.05596924
7,0,-20.20126,3.406,21.2489624
7,0,-20.28093,3.407,21.12237549
7,0,-20.3828,3.406,21.05648804
7,0,-20.40544,3.415,21.09954834
7,0,-20.32838,3.408,21.51095581
7,0,-20.29525,3.41,21.31848145
7,0,-20.1189,3.419,21.10266113
7,0,-20.109,3.408,21.2064209
7,0,-20.10464,3.419,21.32366943
7,0,-20.13498,3.414,21.39215088
7,0,-20.02437,3.413,21.24740601
7,0,-20.00645,3.415,21.15869141
7,0,-19.98746,3.408,21.23236084
7,0,-20.08733,3.418,21.06375122
7,0,-20.0412,3.416,21.33248901
7,0,-20.08609,3.416,21.3833313
7,0,-20.12562,3.408,21.48501587
7,0,-20.26358,3.419,21.18359375
7,0,-20.34214,3.419,21.12341309
7,0,-20.41526,3.413,21.48812866
7,0,-20.47402,3.417,21.60018921
7,0,-20.61987,3.419,21.49072266
7,0,-20.60452,3.417,21.57476807
7,0,-20.67571,3.416,21.64117432
7,0,-20.77695,3.415,21.43728638
7,0,-20.79701,3.418,21.52133179
7,0,-20.95214,3.408,21.71899414
7,0,-21.00907,3.417,21.53533936
7,0,-21.07137,3.416,21.55245972
7,0,-21.06305,3.42,21.48709106
7,0,-21.33844,3.417,21.34960938
7,0,-21.33079,3.419,21.57476807
7,0,-21.45521,3.416,21.28839111
7,0,-21.46024,3.418,21.69616699
7,0,-21.53203,3.407,21.4725647
7,0,-17.04573,3.363,20.61706543
7,0,-12.96482,3.346,20.04119873
7,0,-8.22703,3.33,19.26248169
7,0,-4.12045,3.338,19.10009766
7,0,0.60283,3.329,18.45834351
7,0,4.63085,3.349,18.11230469
7,0,9.53475,3.326,16.61297607
7,0,13.57002,3.33,16.25759888
7,0,18.52974,3.337,15.77096558
7,0,22.51832,3.329,14.52377319
7,0,27.49786,3.318,13.92041016
7,0,31.40487,3.345,13.02392578
7,0,36.75399,3.326,12.0874939
7,0,40.83243,3.34,11.74404907
7,0,45.92688,3.357,11.00372314
7,0,49.76055,3.331,10.39205933
7,0,54.7466,3.317,9.123596191
7,0,58.16882,3.377,8.280548096
7,0,62.95524,3.351,7.180175781
